comparison_id,model,mode,case,metric,metric_label,higher_is_better,threshold,baseline,ablation,delta,quality_delta,normalized_quality_delta,numeric_direction,quality_direction
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,pmf_ctx,PMF with context,True,0.02,3.3552,3.3509,-0.0042999999999997485,-0.0042999999999997485,-0.21499999999998742,down,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,pmf_noctx,PMF without context,True,0.02,3.2776,3.2814,0.0038000000000000256,0.0038000000000000256,0.19000000000000128,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,wmreward,WMReward surprise,False,0.002,0.6832,0.6753,-0.007900000000000018,0.007900000000000018,3.950000000000009,down,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,subject,VBench subject consistency,True,0.002,0.992,0.9935,0.0015000000000000568,0.0015000000000000568,0.7500000000000284,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,background,VBench background consistency,True,0.002,0.99,0.9943,0.0042999999999999705,0.0042999999999999705,2.1499999999999853,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,flicker,VBench temporal flickering,True,0.0005,0.9953,0.9968,0.0015000000000000568,0.0015000000000000568,3.0000000000001137,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,smoothness,VBench motion smoothness,True,0.0005,0.9943,0.9958,0.0015000000000000568,0.0015000000000000568,3.0000000000001137,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,dynamic,VBench dynamic degree,True,0.05,0.0,0.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,aesthetic,VBench aesthetic quality,True,0.01,0.52,0.5143,-0.005700000000000038,-0.005700000000000038,-0.5700000000000038,down,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,imaging,VBench imaging quality,True,0.01,0.7513,0.7374,-0.013899999999999912,-0.013899999999999912,-1.3899999999999912,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_054_Solid_Mechanics_0170_perspective-center_trimmed-solid-ball-peakaboo,cosmos,Cosmos-Reason1,True,1.0,5.0,5.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,piq_ctx,Physics-IQ with context,True,1.0,10.27,7.06,-3.21,-3.21,-3.21,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,piq_noctx,Physics-IQ without context,True,1.0,5.69,2.42,-3.2700000000000005,-3.2700000000000005,-3.2700000000000005,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,pmf_ctx,PMF with context,True,0.02,4.6307,5.2201,0.5894000000000004,0.5894000000000004,29.470000000000017,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,pmf_noctx,PMF without context,True,0.02,4.4714,5.0867,0.6153000000000004,0.6153000000000004,30.76500000000002,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,4.0,1.0,1.0,1.0,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,wmreward,WMReward surprise,False,0.002,0.7078,0.6978,-0.010000000000000009,0.010000000000000009,5.000000000000004,down,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,subject,VBench subject consistency,True,0.002,0.9756,0.9866,0.01100000000000001,0.01100000000000001,5.500000000000004,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,background,VBench background consistency,True,0.002,0.9656,0.9836,0.018000000000000016,0.018000000000000016,9.000000000000007,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,flicker,VBench temporal flickering,True,0.0005,0.9983,0.9989,0.0006000000000000449,0.0006000000000000449,1.2000000000000899,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,smoothness,VBench motion smoothness,True,0.0005,0.9974,0.9976,0.000200000000000089,0.000200000000000089,0.400000000000178,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,dynamic,VBench dynamic degree,True,0.05,0.0,0.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,aesthetic,VBench aesthetic quality,True,0.01,0.4145,0.4111,-0.0033999999999999586,-0.0033999999999999586,-0.33999999999999586,down,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,imaging,VBench imaging quality,True,0.01,0.6352,0.645,0.009800000000000031,0.009800000000000031,0.9800000000000031,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_057_Solid_Mechanics_0179_perspective-center_trimmed-two-balls-pass,cosmos,Cosmos-Reason1,True,1.0,5.0,5.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,piq_ctx,Physics-IQ with context,True,1.0,19.82,20.04,0.21999999999999886,0.21999999999999886,0.21999999999999886,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,piq_noctx,Physics-IQ without context,True,1.0,14.94,15.28,0.33999999999999986,0.33999999999999986,0.33999999999999986,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,pmf_ctx,PMF with context,True,0.02,3.3818,3.329,-0.05279999999999996,-0.05279999999999996,-2.639999999999998,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,pmf_noctx,PMF without context,True,0.02,3.4161,3.3568,-0.05930000000000035,-0.05930000000000035,-2.9650000000000176,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,4.0,3.0,-1.0,-1.0,-1.0,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,4.0,1.0,1.0,1.0,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,wmreward,WMReward surprise,False,0.002,0.6798,0.6754,-0.0043999999999999595,0.0043999999999999595,2.1999999999999797,down,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,subject,VBench subject consistency,True,0.002,0.9818,0.9825,0.0007000000000000339,0.0007000000000000339,0.35000000000001696,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,background,VBench background consistency,True,0.002,0.9882,0.989,0.0008000000000000229,0.0008000000000000229,0.40000000000001146,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,flicker,VBench temporal flickering,True,0.0005,0.9982,0.9984,0.00019999999999997797,0.00019999999999997797,0.39999999999995595,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,smoothness,VBench motion smoothness,True,0.0005,0.9964,0.9968,0.00040000000000006697,0.00040000000000006697,0.8000000000001339,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,dynamic,VBench dynamic degree,True,0.05,0.0,0.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,aesthetic,VBench aesthetic quality,True,0.01,0.4592,0.4569,-0.0023000000000000242,-0.0023000000000000242,-0.23000000000000242,down,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,imaging,VBench imaging quality,True,0.01,0.6817,0.6878,0.006099999999999994,0.006099999999999994,0.6099999999999994,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_058_Solid_Mechanics_0182_perspective-center_trimmed-unstable-block-stack,cosmos,Cosmos-Reason1,True,1.0,5.0,5.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,piq_ctx,Physics-IQ with context,True,1.0,34.14,33.96,-0.17999999999999972,-0.17999999999999972,-0.17999999999999972,down,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,piq_noctx,Physics-IQ without context,True,1.0,29.21,28.73,-0.4800000000000004,-0.4800000000000004,-0.4800000000000004,down,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,pmf_ctx,PMF with context,True,0.02,3.4143,3.4824,0.06810000000000027,0.06810000000000027,3.4050000000000136,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,pmf_noctx,PMF without context,True,0.02,3.2517,3.3498,0.09810000000000008,0.09810000000000008,4.905000000000004,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,wmreward,WMReward surprise,False,0.002,0.695,0.6839,-0.011099999999999999,0.011099999999999999,5.549999999999999,down,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,subject,VBench subject consistency,True,0.002,0.8868,0.9021,0.01529999999999998,0.01529999999999998,7.64999999999999,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,background,VBench background consistency,True,0.002,0.9536,0.9601,0.00649999999999995,0.00649999999999995,3.249999999999975,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,flicker,VBench temporal flickering,True,0.0005,0.9963,0.9982,0.0019000000000000128,0.0019000000000000128,3.8000000000000256,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,smoothness,VBench motion smoothness,True,0.0005,0.9962,0.9967,0.000500000000000056,0.000500000000000056,1.000000000000112,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,dynamic,VBench dynamic degree,True,0.05,1.0,0.0,-1.0,-1.0,-20.0,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,aesthetic,VBench aesthetic quality,True,0.01,0.4621,0.4933,0.031200000000000006,0.031200000000000006,3.1200000000000006,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,imaging,VBench imaging quality,True,0.01,0.6856,0.7132,0.027599999999999958,0.027599999999999958,2.759999999999996,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_059_Solid_Mechanics_0188_perspective-center_trimmed-weight-on-ceramic,cosmos,Cosmos-Reason1,True,1.0,1.0,5.0,4.0,4.0,4.0,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,piq_ctx,Physics-IQ with context,True,1.0,45.01,41.73,-3.280000000000001,-3.280000000000001,-3.280000000000001,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,piq_noctx,Physics-IQ without context,True,1.0,39.35,37.74,-1.6099999999999994,-1.6099999999999994,-1.6099999999999994,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,pmf_ctx,PMF with context,True,0.02,3.625,3.7024,0.07739999999999991,0.07739999999999991,3.8699999999999957,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,pmf_noctx,PMF without context,True,0.02,3.4781,3.5191,0.040999999999999925,0.040999999999999925,2.0499999999999963,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,2.0,-1.0,-1.0,-1.0,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,wmreward,WMReward surprise,False,0.002,0.6885,0.6914,0.0029000000000000137,-0.0029000000000000137,-1.4500000000000068,up,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,subject,VBench subject consistency,True,0.002,0.8899,0.9022,0.012299999999999978,0.012299999999999978,6.149999999999989,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,background,VBench background consistency,True,0.002,0.9541,0.961,0.006900000000000017,0.006900000000000017,3.4500000000000086,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,flicker,VBench temporal flickering,True,0.0005,0.9965,0.9974,0.0008999999999999009,0.0008999999999999009,1.7999999999998018,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,smoothness,VBench motion smoothness,True,0.0005,0.9963,0.9964,9.999999999998899e-05,9.999999999998899e-05,0.19999999999997797,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,dynamic,VBench dynamic degree,True,0.05,1.0,1.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,aesthetic,VBench aesthetic quality,True,0.01,0.4775,0.4711,-0.006399999999999961,-0.006399999999999961,-0.6399999999999961,down,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,imaging,VBench imaging quality,True,0.01,0.7064,0.7038,-0.0026000000000000467,-0.0026000000000000467,-0.26000000000000467,down,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_060_Solid_Mechanics_0191_perspective-center_trimmed-weight-on-paper,cosmos,Cosmos-Reason1,True,1.0,5.0,5.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,piq_ctx,Physics-IQ with context,True,1.0,29.84,30.56,0.7199999999999989,0.7199999999999989,0.7199999999999989,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,piq_noctx,Physics-IQ without context,True,1.0,24.8,24.38,-0.4200000000000017,-0.4200000000000017,-0.4200000000000017,down,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,pmf_ctx,PMF with context,True,0.02,3.2054,3.1854,-0.020000000000000018,-0.020000000000000018,-1.0000000000000009,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,pmf_noctx,PMF without context,True,0.02,3.1057,3.0794,-0.02629999999999999,-0.02629999999999999,-1.3149999999999995,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,4.0,3.0,-1.0,-1.0,-1.0,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,5.0,4.0,-1.0,-1.0,-1.0,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,videophy2_joint,VideoPhy2 joint pass,True,1.0,1.0,0.0,-1.0,-1.0,-1.0,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,wmreward,WMReward surprise,False,0.002,0.6971,0.701,0.0038999999999999035,-0.0038999999999999035,-1.9499999999999518,up,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,subject,VBench subject consistency,True,0.002,0.9579,0.9461,-0.011799999999999922,-0.011799999999999922,-5.89999999999996,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,background,VBench background consistency,True,0.002,0.9477,0.9447,-0.0030000000000000027,-0.0030000000000000027,-1.5000000000000013,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,flicker,VBench temporal flickering,True,0.0005,0.9971,0.9974,0.00029999999999996696,0.00029999999999996696,0.5999999999999339,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,smoothness,VBench motion smoothness,True,0.0005,0.9967,0.9966,-9.999999999998899e-05,-9.999999999998899e-05,-0.19999999999997797,down,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,dynamic,VBench dynamic degree,True,0.05,1.0,1.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,aesthetic,VBench aesthetic quality,True,0.01,0.4654,0.4786,0.013200000000000045,0.013200000000000045,1.3200000000000045,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,imaging,VBench imaging quality,True,0.01,0.7324,0.7324,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_061_Solid_Mechanics_0194_perspective-center_trimmed-weight-on-pillow,cosmos,Cosmos-Reason1,True,1.0,5.0,2.0,-3.0,-3.0,-3.0,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,piq_ctx,Physics-IQ with context,True,1.0,3.25,8.06,4.8100000000000005,4.8100000000000005,4.8100000000000005,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,piq_noctx,Physics-IQ without context,True,1.0,0.65,4.77,4.119999999999999,4.119999999999999,4.119999999999999,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,pmf_ctx,PMF with context,True,0.02,4.9488,4.9698,0.020999999999999908,0.020999999999999908,1.0499999999999954,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,pmf_noctx,PMF without context,True,0.02,4.7817,4.9882,0.20650000000000013,0.20650000000000013,10.325000000000006,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,videophy2_sa,VideoPhy2 semantic adherence (SA),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,videophy2_pc,VideoPhy2 physical commonsense (PC),True,1.0,3.0,3.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,videophy2_joint,VideoPhy2 joint pass,True,1.0,0.0,0.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,wmreward,WMReward surprise,False,0.002,0.6983,0.6938,-0.0045000000000000595,0.0045000000000000595,2.2500000000000298,down,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,subject,VBench subject consistency,True,0.002,0.9912,0.9936,0.0024000000000000687,0.0024000000000000687,1.2000000000000344,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,background,VBench background consistency,True,0.002,0.9899,0.9956,0.005700000000000038,0.005700000000000038,2.850000000000019,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,flicker,VBench temporal flickering,True,0.0005,0.9979,0.9988,0.0009000000000000119,0.0009000000000000119,1.8000000000000238,up,improved
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,smoothness,VBench motion smoothness,True,0.0005,0.9973,0.9976,0.000300000000000078,0.000300000000000078,0.600000000000156,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,dynamic,VBench dynamic degree,True,0.05,0.0,0.0,0.0,0.0,0.0,same,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,aesthetic,VBench aesthetic quality,True,0.01,0.3459,0.3368,-0.009099999999999997,-0.009099999999999997,-0.9099999999999997,down,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,imaging,VBench imaging quality,True,0.01,0.6867,0.6881,0.0014000000000000679,0.0014000000000000679,0.14000000000000679,up,neutral
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_062_Solid_Mechanics_0197_perspective-center_trimmed-weight-protects-duck,cosmos,Cosmos-Reason1,True,1.0,5.0,2.0,-3.0,-3.0,-3.0,down,declined
xssc__self_attn_zero,xssc,self_attn_zero,physicIQ_063_Thermodynamics_0092_perspective-center_trimmed-lit-candle,piq_ctx,Physics-IQ with context,True,1.0,25.78,99.93,74.15,74.15,74.15,up,improved
